,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4893,Lake Worth,32.8128731,-97.4305221,McAllister's Deli,32.81459080681303,-97.41352394666792,Deli / Bodega
4894,Lake Worth,32.8128731,-97.4305221,Imponente Pizza & Pasta,32.808565,-97.4271388,Italian Restaurant
4895,Lake Worth,32.8128731,-97.4305221,On The Border Mexican Grill & Cantina,32.80428475227575,-97.4282904267966,Mexican Restaurant
4896,Lake Worth,32.8128731,-97.4305221,QuikTrip,32.809129001081416,-97.42138901303458,Convenience Store
4897,Lake Worth,32.8128731,-97.4305221,"Fun on The Run, Inc.",32.80143925384532,-97.41270215201814,Paintball Field
4898,Lake Worth,32.8128731,-97.4305221,PetSmart,32.8149891,-97.4264545,Pet Store
4899,Lake Worth,32.8128731,-97.4305221,Whataburger,32.80803520389708,-97.41630792617798,Burger Joint
4900,Lake Worth,32.8128731,-97.4305221,Chipotle Mexican Grill,32.81027795685641,-97.43238790674593,Mexican Restaurant
4901,Lake Worth,32.8128731,-97.4305221,Boo-Ray’s of New Orleans,32.837486,-97.424736,Cajun / Creole Restaurant
4902,Lake Worth,32.8128731,-97.4305221,Ulta Beauty,32.8108741,-97.4282642,Cosmetics Shop
4903,Lake Worth,32.8128731,-97.4305221,Deluxe Nail salon,32.8146771668306,-97.42625135710425,Nail Salon
4904,Lake Worth,32.8128731,-97.4305221,Cotton Patch Cafe,32.81091624401885,-97.41970092058187,American Restaurant
4905,Lake Worth,32.8128731,-97.4305221,Jason's Deli,32.804771,-97.426921,Restaurant
4906,Lake Worth,32.8128731,-97.4305221,Bosses Pizza,32.806116858839346,-97.41533350956504,Pizza Place
4907,Lake Worth,32.8128731,-97.4305221,Bath & Body Works,32.815520000673615,-97.41429878312049,Cosmetics Shop
4908,Lake Worth,32.8128731,-97.4305221,Fort Worth NAS Commissary,32.779718088424694,-97.42572088768509,Grocery Store
4909,Lake Worth,32.8128731,-97.4305221,Mexican Inn Cafe,32.81296683,-97.43652743,Mexican Restaurant
4910,Lake Worth,32.8128731,-97.4305221,El Paseo,32.79789665984798,-97.4026697586435,Mexican Restaurant
4911,Lake Worth,32.8128731,-97.4305221,River Oaks Cafe,32.7781915990391,-97.392602027266,Café
4912,Lake Worth,32.8128731,-97.4305221,Starplex Cinemas Lake Worth Movies 14,32.80371247012351,-97.42983742763515,Movie Theater
4913,Lake Worth,32.8128731,-97.4305221,IHOP,32.80569387966415,-97.42672367052567,Breakfast Spot
4914,Lake Worth,32.8128731,-97.4305221,SONIC Drive In,32.8097665443708,-97.424968779087,Fast Food Restaurant
4915,Lake Worth,32.8128731,-97.4305221,The Point,32.78378975565636,-97.45355758510576,Bar
4916,Lake Worth,32.8128731,-97.4305221,NAS JRB Base Exchange,32.77815490383894,-97.42426839104604,Department Store
4917,Lake Worth,32.8128731,-97.4305221,Billy's Oak Acres BBQ,32.787430681755744,-97.4678087982288,BBQ Joint
4918,Lake Worth,32.8128731,-97.4305221,YMCA Camp Carter,32.78256368013782,-97.40945954704623,Campground
4919,Lake Worth,32.8128731,-97.4305221,QuikTrip,32.78568622860785,-97.38469649746847,Convenience Store
4920,Lake Worth,32.8128731,-97.4305221,Chuy's,32.782175797174496,-97.38654923155983,Mexican Restaurant
4921,Lake Worth,32.8128731,-97.4305221,QuikTrip,32.75926497161485,-97.42258461405716,Convenience Store
4922,Lake Worth,32.8128731,-97.4305221,Raising Cane's Chicken Fingers,32.758023619729066,-97.42461529173633,Fried Chicken Joint
4923,Lake Worth,32.8128731,-97.4305221,LA Fitness,32.75853339671637,-97.42685762466058,Gym / Fitness Center
4924,Lake Worth,32.8128731,-97.4305221,Chick-fil-A,32.7559806,-97.4285636,Fast Food Restaurant
4925,Lake Worth,32.8128731,-97.4305221,Planet Fitness,32.78779877511526,-97.37853267753505,Gym / Fitness Center
4926,Lake Worth,32.8128731,-97.4305221,Shady Oaks Country Club,32.75481575106326,-97.41970347835306,Golf Course
4927,Lake Worth,32.8128731,-97.4305221,Happy Bowl,32.75961372577993,-97.45800183066154,Thai Restaurant
4928,Lake Worth,32.8128731,-97.4305221,Aldi,32.75065212562598,-97.43473458775952,Grocery Store
4929,Lake Worth,32.8128731,-97.4305221,QuikTrip,32.76507918849432,-97.47854396052642,Convenience Store
4930,Lake Worth,32.8128731,-97.4305221,Pearl Snap Kolaches,32.759771020427465,-97.37698900947431,Breakfast Spot
4931,Lake Worth,32.8128731,-97.4305221,Griff's Hamburgers,32.78181945388532,-97.38800384985954,Burger Joint
4932,Lake Worth,32.8128731,-97.4305221,3 Parrots Taco Shop,32.865496,-97.426454,Taco Place
4933,Lake Worth,32.8128731,-97.4305221,Krispy Kreme Doughnuts,32.7554134,-97.4290728,Donut Shop
4934,Lake Worth,32.8128731,-97.4305221,Chick-fil-A,32.7657322,-97.4757159,Fast Food Restaurant
4935,Lake Worth,32.8128731,-97.4305221,Whataburger,32.757147598423515,-97.42729385197265,Burger Joint
4936,Lake Worth,32.8128731,-97.4305221,M&M Steakhouse,32.79498875141144,-97.3620468378067,Steakhouse
4937,Lake Worth,32.8128731,-97.4305221,Horseshoe Hill Cafe,32.78901303630309,-97.35074400901794,American Restaurant
4938,Lake Worth,32.8128731,-97.4305221,Starbucks,32.759517004637324,-97.47957368700736,Coffee Shop
4939,Lake Worth,32.8128731,-97.4305221,Rodeo Exchange,32.78876044440493,-97.35136389268919,Nightclub
4940,Lake Worth,32.8128731,-97.4305221,Chicken Express,32.76577252033493,-97.46987148292634,Fried Chicken Joint
4941,Lake Worth,32.8128731,-97.4305221,Whataburger,32.795619679362815,-97.34829650090433,Burger Joint
4942,Lake Worth,32.8128731,-97.4305221,Bangkok House,32.75823800498214,-97.45136996144075,Thai Restaurant
4943,Lake Worth,32.8128731,-97.4305221,Taste of Asia,32.76622546006097,-97.47959273433992,Asian Restaurant
4944,Lake Worth,32.8128731,-97.4305221,Firehouse Subs,32.752395,-97.430185,Sandwich Place
4945,Lake Worth,32.8128731,-97.4305221,Taco Casa,32.76343837232639,-97.48355224502133,Mexican Restaurant
4946,Lake Worth,32.8128731,-97.4305221,"Legacy Ridgmar Salon, Spa, Med-Spa",32.74382575370436,-97.43655100479646,Salon / Barbershop
4947,Lake Worth,32.8128731,-97.4305221,The Pizza Buffet,32.87927696106196,-97.42635051737788,Pizza Place
4948,Lake Worth,32.8128731,-97.4305221,Willow Creek Park,32.8602912453247,-97.38088270099641,Park
4949,Lake Worth,32.8128731,-97.4305221,Texas Civil War Museum,32.772561518577426,-97.47453178314059,History Museum
4950,Lake Worth,32.8128731,-97.4305221,Woody Creek BBQ,32.74395255443696,-97.43867401718788,BBQ Joint
4951,Lake Worth,32.8128731,-97.4305221,Tommy's Hamburger Grill,32.7440986,-97.43799589999999,Burger Joint
4952,Lake Worth,32.8128731,-97.4305221,Dollar Tree,32.7633021897506,-97.48591197287662,Discount Store
4953,Lake Worth,32.8128731,-97.4305221,Olive Garden,32.74681186660946,-97.43647008609624,Italian Restaurant
4954,Lake Worth,32.8128731,-97.4305221,CVS pharmacy,32.88042076075266,-97.42640332469071,Pharmacy
4955,Lake Worth,32.8128731,-97.4305221,Fort Worth Nature Center,32.84659263455897,-97.47541017921912,Park
4956,Lake Worth,32.8128731,-97.4305221,Riscky's BBQ,32.79322121885293,-97.37221676310003,BBQ Joint
4957,Lake Worth,32.8128731,-97.4305221,Panera Bread,32.757452,-97.425384,Bakery
4958,Lake Worth,32.8128731,-97.4305221,Wingstop,32.7646972920002,-97.47937343638412,Wings Joint
4959,Lake Worth,32.8128731,-97.4305221,SONIC Drive In,32.7563253470733,-97.4281968253308,Fast Food Restaurant
4960,Lake Worth,32.8128731,-97.4305221,Pho Little Saigon,32.743744148916925,-97.43772829126756,Vietnamese Restaurant
4961,Lake Worth,32.8128731,-97.4305221,JOANN Fabrics and Crafts,32.745827181984964,-97.43376735082569,Fabric Shop
4962,Lake Worth,32.8128731,-97.4305221,PetSmart,32.746351,-97.433528,Pet Store
4963,Lake Worth,32.8128731,-97.4305221,Fort Worth Meacham Airport (FTW),32.821875179867384,-97.35750334415748,Airport
4964,Lake Worth,32.8128731,-97.4305221,Dos Molina's,32.79007348568174,-97.35338508866158,Mexican Restaurant
4965,Lake Worth,32.8128731,-97.4305221,Half Price Books,32.751786,-97.428928,Used Bookstore
4966,Lake Worth,32.8128731,-97.4305221,Ridgmar Farmers Market,32.74357353014155,-97.44091150333976,Farmers Market
4967,Lake Worth,32.8128731,-97.4305221,Chipotle Mexican Grill,32.75514510641753,-97.42941963926944,Mexican Restaurant
4968,Lake Worth,32.8128731,-97.4305221,Taco Casa,32.853602249188846,-97.36132284923126,Mexican Restaurant
4969,Lake Worth,32.8128731,-97.4305221,Lil' Red's Longhorn Saloon,32.78882154743922,-97.34991577942849,Bar
4970,Lake Worth,32.8128731,-97.4305221,Filthy McNasty's Saloon,32.78894292672275,-97.3498287987279,Bar
4971,Lake Worth,32.8128731,-97.4305221,Burlington,32.74810112368708,-97.43437769577633,Clothing Store
4972,Lake Worth,32.8128731,-97.4305221,Dollar General,32.866222,-97.426647,Discount Store
4973,Lake Worth,32.8128731,-97.4305221,Veterans Park,32.76462639494008,-97.47306918442871,Park
4974,Lake Worth,32.8128731,-97.4305221,Papa John's Pizza,32.877264332347515,-97.42663151590432,Pizza Place
4975,Lake Worth,32.8128731,-97.4305221,The Home Depot,32.75891293095204,-97.48162603378296,Hardware Store
4976,Lake Worth,32.8128731,-97.4305221,Los Vaqueros Stockyards,32.79329883393662,-97.34942570559092,Mexican Restaurant
4977,Lake Worth,32.8128731,-97.4305221,LightCatcher Winery & Bistro,32.82261119684545,-97.51108308640967,Winery
4978,Lake Worth,32.8128731,-97.4305221,CiCi's Pizza,32.76587748231937,-97.47969388961792,Pizza Place
4979,Lake Worth,32.8128731,-97.4305221,The Cantina Cadillac,32.789037620515046,-97.35027453979082,Bar
4980,Mansfield,32.5691348,-97.1205305,Chick-fil-A,32.5760293,-97.1323874,Fast Food Restaurant
4981,Mansfield,32.5691348,-97.1205305,Big D Barbecue,32.5762959,-97.1327072,BBQ Joint
4982,Mansfield,32.5691348,-97.1205305,Texas Roadhouse,32.581009,-97.129816,Steakhouse
4983,Mansfield,32.5691348,-97.1205305,Elmer Oliver Nature Park,32.587105233210984,-97.10236512804755,Park
4984,Mansfield,32.5691348,-97.1205305,Helados Handcrafted Ice Cream And Pops,32.565524222174346,-97.12998836900339,Ice Cream Shop
4985,Mansfield,32.5691348,-97.1205305,Katherine Rose Memorial Park,32.56780126790069,-97.13588245587886,Playground
4986,Mansfield,32.5691348,-97.1205305,Panda Express,32.57698677342353,-97.13562965259167,Chinese Restaurant
4987,Mansfield,32.5691348,-97.1205305,Jasons Deli,32.59200553526345,-97.14158102276687,Deli / Bodega
4988,Mansfield,32.5691348,-97.1205305,Walnut Creek Country Club,32.58865849257258,-97.12215406587347,Golf Course
4989,Mansfield,32.5691348,-97.1205305,Historic Downtown Mansfield,32.5636721073398,-97.14189800993572,Historic Site
4990,Mansfield,32.5691348,-97.1205305,Cotton Patch Cafe,32.591119581654986,-97.14074045419693,American Restaurant
4991,Mansfield,32.5691348,-97.1205305,Sprouts Farmers Market,32.6062186,-97.1131917,Fruit & Vegetable Store
4992,Mansfield,32.5691348,-97.1205305,Sam's Club,32.59404711642228,-97.14837075312752,Warehouse Store
4993,Mansfield,32.5691348,-97.1205305,Chick-fil-A,32.5744804,-97.0851731,Fast Food Restaurant
4994,Mansfield,32.5691348,-97.1205305,Life Time Fitness,32.60755,-97.11378,Gym
4995,Mansfield,32.5691348,-97.1205305,Bed Bath & Beyond,32.5867626376857,-97.1409510152989,Furniture / Home Store
4996,Mansfield,32.5691348,-97.1205305,Fieldhouse USA Mansfield,32.5740387864398,-97.11738953236876,Athletics & Sports
4997,Mansfield,32.5691348,-97.1205305,Sake Hibachi Sushi & Bar,32.59227846945641,-97.14431935890191,Sushi Restaurant
4998,Mansfield,32.5691348,-97.1205305,HomeGoods,32.5958623,-97.1507531,Furniture / Home Store
4999,Mansfield,32.5691348,-97.1205305,Our Place Restaurant,32.59135758557313,-97.15662288279151,Breakfast Spot
5000,Mansfield,32.5691348,-97.1205305,Ross Dress For Less,32.590684689760906,-97.14535542310543,Clothing Store
5001,Mansfield,32.5691348,-97.1205305,Which Wich? Superior Sandwiches,32.59417637697163,-97.15096860355068,Sandwich Place
5002,Mansfield,32.5691348,-97.1205305,America's Best Coffee,32.60490523828008,-97.11993043415094,Coffee Shop
5003,Mansfield,32.5691348,-97.1205305,Kroger Marketplace,32.5738864,-97.0834569,Supermarket
5004,Mansfield,32.5691348,-97.1205305,Rosa's Cafe & Tortilla Factory,32.56928657314851,-97.09705862703044,Mexican Restaurant
5005,Mansfield,32.5691348,-97.1205305,Starbucks,32.59985468010915,-97.14731553752567,Coffee Shop
5006,Mansfield,32.5691348,-97.1205305,The Home Depot,32.58834217391791,-97.1429693698883,Hardware Store
5007,Mansfield,32.5691348,-97.1205305,Cinemark 12,32.598835413096076,-97.15045641478193,Movie Theater
5008,Mansfield,32.5691348,-97.1205305,Chili's Grill & Bar,32.58982459999999,-97.1424332,Tex-Mex Restaurant
5009,Mansfield,32.5691348,-97.1205305,Blue Mint Thai & Asian Cuisine,32.605003340602416,-97.11973252635401,Thai Restaurant
5010,Mansfield,32.5691348,-97.1205305,Spring Creek Barbeque,32.59328589137781,-97.14206570071936,BBQ Joint
5011,Mansfield,32.5691348,-97.1205305,Avante Day Spa,32.60582195814906,-97.1180683973708,Spa
5012,Mansfield,32.5691348,-97.1205305,Target,32.59020555321659,-97.14461804512567,Big Box Store
5013,Mansfield,32.5691348,-97.1205305,Panera Bread,32.59485956755409,-97.1466962993145,Bakery
5014,Mansfield,32.5691348,-97.1205305,Braum's,32.59343516413546,-97.15058899495948,Ice Cream Shop
5015,Mansfield,32.5691348,-97.1205305,Palio's Pizza Cafe,32.6071775,-97.142609,Pizza Place
5016,Mansfield,32.5691348,-97.1205305,Smashburger,32.59561317429859,-97.14802632563045,Burger Joint
5017,Mansfield,32.5691348,-97.1205305,Mansfield Sports Complex,32.56764570715623,-97.07459573174484,Park
5018,Mansfield,32.5691348,-97.1205305,Big League Dreams,32.55529023300794,-97.08219241348255,Baseball Field
5019,Mansfield,32.5691348,-97.1205305,Walgreens,32.57154481998229,-97.09326602518559,Pharmacy
5020,Mansfield,32.5691348,-97.1205305,Hawaiian Falls,32.55726,-97.083395,Pool
5021,Mansfield,32.5691348,-97.1205305,Don Julio's Mexican Grill,32.5833723746865,-97.12979438647916,Mexican Restaurant
5022,Mansfield,32.5691348,-97.1205305,Fuzzy's Taco Shop,32.609095,-97.110082,Mexican Restaurant
5023,Mansfield,32.5691348,-97.1205305,Half Price Books,32.5865155616142,-97.14062062510072,Bookstore
5024,Mansfield,32.5691348,-97.1205305,Mama Cuca's,32.610655609017435,-97.14203018473879,Mexican Restaurant
5025,Mansfield,32.5691348,-97.1205305,Suzushii Sushi and Grill,32.596918367658226,-97.15047812479887,Sushi Restaurant
5026,Mansfield,32.5691348,-97.1205305,LifeCafe,32.60809176281484,-97.1146774291992,Café
5027,Mansfield,32.5691348,-97.1205305,Starbucks,32.607107,-97.118216,Coffee Shop
5028,Mansfield,32.5691348,-97.1205305,CVS pharmacy,32.58383111860075,-97.13143758460842,Pharmacy
5029,Mansfield,32.5691348,-97.1205305,La Gondola,32.605228205056314,-97.1194758414104,Italian Restaurant
5030,Mansfield,32.5691348,-97.1205305,Chipotle Mexican Grill,32.595479689621165,-97.14808758130016,Mexican Restaurant
5031,Mansfield,32.5691348,-97.1205305,BFF Asian Grill & Sports Bar,32.6094,-97.11112,Asian Restaurant
5032,Mansfield,32.5691348,-97.1205305,Ton's Mongolian Grill,32.5924309877637,-97.14680986319692,Mongolian Restaurant
5033,Mansfield,32.5691348,-97.1205305,Salt Grass Steakhouse,32.595952,-97.144663,Steakhouse
5034,Mansfield,32.5691348,-97.1205305,QuikTrip,32.59223822393973,-97.15135292739691,Convenience Store
5035,Mansfield,32.5691348,-97.1205305,Five Below,32.59445558226706,-97.15111112313912,Discount Store
5036,Mansfield,32.5691348,-97.1205305,CVS pharmacy,32.611141321404425,-97.14189552207213,Pharmacy
5037,Mansfield,32.5691348,-97.1205305,Firehouse Subs,32.606007,-97.11424,Sandwich Place
5038,Mansfield,32.5691348,-97.1205305,Purple Berri,32.604581667471486,-97.12055436163719,Dessert Shop
5039,Mansfield,32.5691348,-97.1205305,Jakes  Burgers & Beer,32.578203,-97.078863,Burger Joint
5040,Mansfield,32.5691348,-97.1205305,LifeSpa and Salon,32.60846071269963,-97.11408061149149,Spa
5041,Mansfield,32.5691348,-97.1205305,Mansfield ISD Center for the Performing Arts,32.59481569952421,-97.15784028009497,Performing Arts Venue
5042,Mansfield,32.5691348,-97.1205305,Olive Garden,32.59780904590895,-97.14927240652898,Italian Restaurant
5043,Mansfield,32.5691348,-97.1205305,Jersey Mike's Subs,32.575966581575734,-97.08275427588654,Sandwich Place
5044,Mansfield,32.5691348,-97.1205305,Zaxby's Chicken Fingers & Buffalo Wings,32.608951,-97.117772,Fried Chicken Joint
5045,Mansfield,32.5691348,-97.1205305,Loyd Park Joe Pool Lake,32.615342257680865,-97.06239331769359,Campground
5046,Mansfield,32.5691348,-97.1205305,Qdoba Mexican Grill,32.6067932161638,-97.11636638161468,Mexican Restaurant
5047,Mansfield,32.5691348,-97.1205305,Starbucks,32.57371,-97.083564,Coffee Shop
5048,Mansfield,32.5691348,-97.1205305,Beer & Wine World,32.59361765588847,-97.14143341534026,Liquor Store
5049,Mansfield,32.5691348,-97.1205305,Einstein Bros Bagels,32.600023,-97.147589,Bagel Shop
5050,Mansfield,32.5691348,-97.1205305,Ulta Beauty,32.59811244166937,-97.15046497971075,Cosmetics Shop
5051,Mansfield,32.5691348,-97.1205305,YMCA,32.629329353165076,-97.13727288260779,Gym
5052,Mansfield,32.5691348,-97.1205305,European Nail Spa,32.62716351658793,-97.11483579669132,Nail Salon
5053,Mansfield,32.5691348,-97.1205305,Costa Vida,32.574089,-97.087806,Mexican Restaurant
5054,Mansfield,32.5691348,-97.1205305,7-Eleven,32.6141098722503,-97.1163786110174,Convenience Store
5055,Mansfield,32.5691348,-97.1205305,Mansfield National Golf Club,32.556573,-97.078776,Golf Course
5056,Mansfield,32.5691348,-97.1205305,CVS pharmacy,32.579511342856925,-97.07451693258173,Pharmacy
5057,Mansfield,32.5691348,-97.1205305,RaceTrac,32.606932,-97.080041,Gas Station
5058,Mansfield,32.5691348,-97.1205305,Webb Community Park,32.623602848090876,-97.09324750237096,Park
5059,Mansfield,32.5691348,-97.1205305,Don Misenheimer Park,32.61874966071006,-97.11139464588857,Park
5060,Mansfield,32.5691348,-97.1205305,McDonald's,32.580918088440846,-97.07553796850789,Fast Food Restaurant
5061,Mansfield,32.5691348,-97.1205305,7-Eleven,32.6121970517661,-97.1412836015224,Convenience Store
5062,Mansfield,32.5691348,-97.1205305,Tommy's Oasis,32.61271392326799,-97.141497231666,Karaoke Bar
5063,Mansfield,32.5691348,-97.1205305,Vernon Newsom Stadium,32.57636375846645,-97.0773196220398,Football Stadium
5064,Mansfield,32.5691348,-97.1205305,Mansfield ISD Natatorium,32.576587815889006,-97.07469221973192,Pool
5065,Mansfield,32.5691348,-97.1205305,Kroger,32.6073451,-97.1181455,Supermarket
5066,Mansfield,32.5691348,-97.1205305,Jimmy's Big Burgers,32.61893975678773,-97.13757033206639,Burger Joint
5067,Mansfield,32.5691348,-97.1205305,"F.J. ""Red"" Kane Park",32.639123042356744,-97.13657653064722,Park
5068,Mansfield,32.5691348,-97.1205305,SONIC Drive In,32.5731611232233,-97.0876850263902,Fast Food Restaurant
5069,Mansfield,32.5691348,-97.1205305,ALDI,32.607811574855496,-97.11545258760447,Grocery Store
5070,Mansfield,32.5691348,-97.1205305,QuikTrip,32.62718326959245,-97.1158949529529,Convenience Store
5071,Mansfield,32.5691348,-97.1205305,Family Video,32.61535462963842,-97.11730505992749,Video Store
5072,Mansfield,32.5691348,-97.1205305,RaceTrac,32.576355,-97.08453,Gas Station
5073,Mansfield,32.5691348,-97.1205305,Cafe Sicilia,32.62738812888879,-97.11487618951851,Italian Restaurant
5074,Mansfield,32.5691348,-97.1205305,Redbox,32.575533,-97.084583,Video Store
5075,Mansfield,32.5691348,-97.1205305,SUBWAY,32.581219,-97.087382,Sandwich Place
5076,Mansfield,32.5691348,-97.1205305,Redbox,32.57311,-97.089452,Video Store
5077,Mansfield,32.5691348,-97.1205305,SUBWAY,32.57980166925909,-97.0739887008925,Sandwich Place
5078,Mansfield,32.5691348,-97.1205305,"MOOYAH Burgers, Fries & Shakes",32.573857,-97.084849,American Restaurant
5079,Mansfield,32.5691348,-97.1205305,Snap Fitness,32.57419318861236,-97.07126598048103,Gym
5080,Newark,33.013542,-97.4884183,Giant Burger,33.05577747553127,-97.47765110257187,American Restaurant
5081,Newark,33.013542,-97.4884183,Taco Casa,33.05462796779696,-97.47693012384778,Taco Place
